Geneid	5_R1	5_R2	5_R3	10_R1	10_R2	10_R3	20_R2	20_R3	Entity	Symbol
gene-AUO97_RS12955	1145	1029	1045	1614	1729	1450	2037	2109	host	gene-AUO97_RS12955
gene-AUO97_RS07980	0	0	0	0	0	0	0	0	host	gene-AUO97_RS07980
gene-AUO97_RS03355	1496	1391	1465	1731	1811	1853	1190	1499	host	gene-AUO97_RS03355_gene_trpB
gene-AUO97_RS05155	3422	2757	2431	3966	3633	3254	3583	4043	host	gene-AUO97_RS05155
gene-AUO97_RS03325	5616	4697	5628	5914	6688	7288	6033	8022	host	accD
gene-AUO97_RS10725	171	140	163	177	195	178	178	160	host	gene-AUO97_RS10725
gene-AUO97_RS11570	2019	1785	1823	2535	2770	2494	2217	2504	host	trxB
gene-AUO97_RS15835	166	160	183	168	196	197	118	145	host	gene-AUO97_RS15835
gene-AUO97_RS06235	104	111	95	105	104	102	76	82	host	gene-AUO97_RS06235
gene-AUO97_RS08385	0	0	0	0	0	1	0	0	host	gene-AUO97_RS08385
gene-AUO97_RS16000	73	113	159	128	162	264	190	442	host	gene-AUO97_RS16000
gene-AUO97_RS03290	2595	1920	2007	3190	3441	3112	3640	4328	host	gene-AUO97_RS03290
gene-AUO97_RS01090	3183	2891	3248	4002	4495	4167	2582	3661	host	purB
gene-AUO97_RS06935	0	0	0	1	0	0	0	0	host	gene-AUO97_RS06935
gene-AUO97_RS01230	307	255	256	348	341	310	274	358	host	gene-AUO97_RS01230
gene-AUO97_RS09815	8647	8711	9897	11372	13296	12907	9657	11293	host	tig
gene-AUO97_RS10885	7	5	8	8	7	7	5	7	host	gene-AUO97_RS10885
gene-AUO97_RS11575	4454	3318	3410	4576	4324	3704	3287	3797	host	gene-AUO97_RS11575
gene-AUO97_RS13990	66	47	70	62	61	57	33	54	host	tssG
gene-AUO97_RS03985	251	155	207	200	257	206	142	204	host	gene-AUO97_RS03985
gene-AUO97_RS18455	254	186	224	328	329	254	273	302	host	gene-AUO97_RS18455
gene-AUO97_RS06240	4749	4021	3648	4756	4486	3994	3727	4378	host	gene-AUO97_RS06240
gene-AUO97_RS01120	287	246	271	295	331	377	228	330	host	pstC
gene-AUO97_RS03835	0	1	0	1	1	0	0	0	host	gene-AUO97_RS03835
gene-AUO97_RS07710	776	717	539	704	686	706	720	854	host	gene-AUO97_RS07710
gene-AUO97_RS05850	1199	1006	979	1372	1362	1273	1095	1245	host	parE
gene-AUO97_RS17130	36	45	25	30	33	30	31	31	host	gene-AUO97_RS17130
gene-AUO97_RS18360	791	584	646	1200	1098	1062	1403	1569	host	gene-AUO97_RS18360
gene-AUO97_RS12225	132	139	125	168	166	167	150	207	host	gene-AUO97_RS12225
gene-AUO97_RS10655	586	485	520	524	502	487	429	452	host	gene-AUO97_RS10655
gene-AUO97_RS05670	391	384	410	346	387	435	263	344	host	gene-AUO97_RS05670
gene-M172_gp16	5	2	0	4	0	2	3	4	phage	gene-M172_gp16
gene-AUO97_RS13145	1	0	0	1	1	1	0	0	host	gene-AUO97_RS13145
gene-AUO97_RS12520	155	161	173	229	250	234	139	166	host	gene-AUO97_RS12520
gene-AUO97_RS00035	361	262	138	457	384	164	669	569	host	gene-AUO97_RS00035
gene-AUO97_RS19565	122	112	155	173	182	171	95	105	host	gene-AUO97_RS19565
gene-AUO97_RS18730	112	83	78	87	98	81	85	73	host	gene-AUO97_RS18730
gene-AUO97_RS18610	666	510	541	717	761	705	479	458	host	gene-AUO97_RS18610
gene-AUO97_RS13560	167	145	138	156	217	186	138	121	host	gene-AUO97_RS13560
gene-AUO97_RS00680	10843	7516	9399	11548	11229	10349	8961	11255	host	glnA
gene-AUO97_RS06680	1499	1391	1390	2426	1989	2707	2325	2761	host	gene-AUO97_RS06680
gene-AUO97_RS00625	951	836	673	1073	1085	972	958	1089	host	gene-AUO97_RS00625
gene-AUO97_RS08025	1	0	0	0	0	0	0	0	host	gene-AUO97_RS08025
gene-AUO97_RS06005	112	113	189	101	136	178	60	125	host	gene-AUO97_RS06005
gene-AUO97_RS09595	173	165	146	253	230	250	190	259	host	gene-AUO97_RS09595
gene-AUO97_RS01930	1124	899	939	1323	1184	1132	874	994	host	hda
gene-AUO97_RS08895	249	235	227	230	293	234	244	274	host	gene-AUO97_RS08895
gene-AUO97_RS08700	507	405	362	546	483	373	377	394	host	thiC
gene-AUO97_RS07110	2115	1963	1870	2493	2645	2548	1889	2161	host	lspA
gene-AUO97_RS18920	135	119	88	114	116	110	78	113	host	gene-AUO97_RS18920
gene-AUO97_RS06230	172	153	182	209	182	205	155	162	host	gene-AUO97_RS06230
gene-AUO97_RS01765	0	0	0	0	0	0	0	0	host	gene-AUO97_RS01765
gene-AUO97_RS06745	79	63	64	99	97	72	107	123	host	gene-AUO97_RS06745
gene-AUO97_RS05485	5410	4728	5865	7420	7307	8166	4946	5268	host	ssb
gene-AUO97_RS03260	185	206	176	188	163	163	112	129	host	gene-AUO97_RS03260
gene-AUO97_RS06665	332	292	266	422	452	495	485	726	host	gene-AUO97_RS06665
gene-AUO97_RS06930	1	0	0	1	0	2	2	1	host	gene-AUO97_RS06930
gene-AUO97_RS10535	302	280	306	294	279	311	194	210	host	gene-AUO97_RS10535
gene-AUO97_RS03910	276	228	218	285	250	311	201	219	host	gene-AUO97_RS03910
gene-AUO97_RS17565	1798	1518	1494	2668	2416	2196	1765	1671	host	gene-AUO97_RS17565
gene-AUO97_RS04470	468	414	373	541	493	424	397	490	host	gene-AUO97_RS04470
gene-AUO97_RS10690	174	191	157	215	211	173	178	220	host	gene-AUO97_RS10690
gene-AUO97_RS09985	88	86	122	120	126	121	62	72	host	gene-AUO97_RS09985
gene-AUO97_RS03070	17	10	17	25	10	16	4	9	host	gene-AUO97_RS03070
gene-AUO97_RS10685	787	636	629	836	805	716	683	824	host	fghA
gene-AUO97_RS03055	89	67	94	111	87	125	81	103	host	gene-AUO97_RS03055
gene-AUO97_RS09800	4008	3303	2956	3528	3217	2974	2614	3883	host	leuA
gene-AUO97_RS07140	51	67	103	62	48	52	35	30	host	gene-AUO97_RS07140
gene-AUO97_RS04235	577	524	455	440	420	387	418	497	host	gene-AUO97_RS04235
gene-M172_gp17	6	0	0	4	1	1	1	3	phage	gene-M172_gp17
gene-AUO97_RS04230	717	618	559	514	479	443	545	682	host	gene-AUO97_RS04230
gene-AUO97_RS04935	778	750	707	952	910	900	817	780	host	gene-AUO97_RS04935
gene-AUO97_RS09135	702	658	620	994	997	946	460	523	host	gene-AUO97_RS09135
gene-AUO97_RS19300	0	0	0	0	0	0	0	1	host	gene-AUO97_RS19300
gene-AUO97_RS19125	158	112	103	170	164	171	151	166	host	gene-AUO97_RS19125
gene-AUO97_RS13655	1669	1332	3216	1807	1785	1503	1425	1640	host	lptA
gene-AUO97_RS06510	433	384	358	595	589	474	477	412	host	gene-AUO97_RS06510
gene-M172_gp12	0	3	0	2	0	1	1	2	phage	gene-M172_gp12
gene-AUO97_RS06730	989	733	788	1353	1270	1025	1251	1225	host	gene-AUO97_RS06730
gene-AUO97_RS00080	23	36	31	45	36	59	44	27	host	gene-AUO97_RS00080
gene-AUO97_RS15530	0	0	0	0	0	0	0	2	host	gene-AUO97_RS15530
gene-AUO97_RS10520	649	591	662	885	831	903	654	772	host	gspE
gene-AUO97_RS09665	903	878	818	1022	973	1020	844	1163	host	gene-AUO97_RS09665
gene-AUO97_RS14205	3425	2159	1364	4294	3367	3251	3352	2246	host	gene-AUO97_RS14205
gene-AUO97_RS04685	673	771	763	1099	1290	1224	945	1466	host	gene-AUO97_RS04685
gene-AUO97_RS17190	5	6	14	9	8	4	6	3	host	gene-AUO97_RS17190
gene-AUO97_RS19020	572	386	284	567	444	283	449	367	host	gene-AUO97_RS19020
gene-AUO97_RS18090	22	17	16	30	24	14	31	24	host	gene-AUO97_RS18090
gene-AUO97_RS00405	0	0	0	0	0	0	0	0	host	gene-AUO97_RS00405
gene-AUO97_RS01980	346	295	329	302	360	306	216	259	host	gene-AUO97_RS01980
gene-AUO97_RS09340	280	289	290	319	353	317	249	299	host	gene-AUO97_RS09340
gene-AUO97_RS12785	0	0	0	0	0	0	0	0	host	gene-AUO97_RS12785
gene-AUO97_RS06545	685	628	643	846	839	921	709	810	host	gene-AUO97_RS06545
gene-AUO97_RS15270	425	390	372	442	436	411	340	351	host	gene-AUO97_RS15270
gene-AUO97_RS19685	0	0	0	0	0	0	0	0	host	gene-AUO97_RS19685
gene-AUO97_RS17155	10	8	8	11	12	10	13	18	host	gene-AUO97_RS17155
gene-AUO97_RS14785	9	26	5	14	20	16	14	16	host	gene-AUO97_RS14785
gene-AUO97_RS18935	156	136	98	105	125	109	99	81	host	gene-AUO97_RS18935_gene_pgaB
gene-AUO97_RS06285	16	14	25	27	21	29	29	52	host	gene-AUO97_RS06285
gene-AUO97_RS04155	312	295	249	320	364	281	302	343	host	wrbA
gene-AUO97_RS11510	1806	1629	1896	1991	2292	2381	2319	3116	host	hemJ
gene-AUO97_RS05160	7870	7084	4940	9424	8852	8484	5886	9496	host	gene-AUO97_RS05160
gene-AUO97_RS01125	179	195	193	183	236	303	179	303	host	gene-AUO97_RS01125
gene-AUO97_RS05930	0	1	0	0	1	0	0	0	host	gene-AUO97_RS05930
gene-AUO97_RS13060	0	0	1	1	0	0	0	0	host	gene-AUO97_RS13060
gene-AUO97_RS06655	154	172	114	272	262	305	316	472	host	gene-AUO97_RS06655
gene-AUO97_RS02020	90	72	77	109	91	79	76	84	host	gene-AUO97_RS02020
gene-AUO97_RS10775	27	25	11	38	24	25	14	28	host	gene-AUO97_RS10775
gene-AUO97_RS19235	72	81	90	128	131	144	106	110	host	gene-AUO97_RS19235
gene-AUO97_RS02215	18	11	15	13	11	15	17	13	host	gene-AUO97_RS02215
gene-M172_gp20	2	0	2	0	0	0	1	2	phage	gene-M172_gp20
gene-AUO97_RS14370	1293	991	570	1968	1597	1097	2399	2334	host	gene-AUO97_RS14370
gene-AUO97_RS17575	101	72	89	113	73	100	76	73	host	gene-AUO97_RS17575
gene-AUO97_RS05775	5400	3989	3478	5397	5402	3887	5840	4978	host	gene-AUO97_RS05775
gene-AUO97_RS01600	4710	3861	3648	5413	5645	4843	4154	4232	host	queC
gene-AUO97_RS10195	1	1	0	0	0	1	0	0	host	gene-AUO97_RS10195
gene-AUO97_RS10915	873	496	384	1185	958	659	2241	1884	host	gene-AUO97_RS10915
gene-AUO97_RS15825	221	169	146	286	251	220	278	240	host	gene-AUO97_RS15825
gene-AUO97_RS04080	1566	1371	1393	1673	1665	1596	1134	1354	host	pssA
gene-AUO97_RS08805	1092	1008	976	1322	1256	1210	959	1161	host	trpE
gene-AUO97_RS05375	84	89	85	83	78	85	89	109	host	gene-AUO97_RS05375
gene-AUO97_RS11200	1588	1331	1313	2041	2044	2082	2031	2532	host	gene-AUO97_RS11200
gene-AUO97_RS17675	151	133	126	173	168	153	174	163	host	gene-AUO97_RS17675
gene-AUO97_RS01445	96	82	72	99	131	92	119	103	host	gene-AUO97_RS01445
gene-AUO97_RS14120	27	14	17	25	21	27	24	27	host	gene-AUO97_RS14120
gene-AUO97_RS15480	0	0	0	1	0	0	0	0	host	gene-AUO97_RS15480
gene-AUO97_RS00555	107	101	74	121	124	79	92	67	host	gene-AUO97_RS00555
gene-AUO97_RS00725	131	109	94	160	138	104	107	127	host	xdhC
gene-AUO97_RS06615	65	66	74	63	87	78	46	71	host	gene-AUO97_RS06615
gene-AUO97_RS11545	64	49	49	56	57	50	43	49	host	gene-AUO97_RS11545
gene-M172_gp44	0	0	1	1	2	4	1	0	phage	gene-M172_gp44
gene-AUO97_RS11760	0	0	1	1	1	1	0	0	host	gene-AUO97_RS11760
gene-AUO97_RS05605	883	652	587	1008	1006	819	1083	912	host	gene-AUO97_RS05605
gene-AUO97_RS05700	1151	1139	1302	1426	1475	1782	849	982	host	gene-AUO97_RS05700
gene-AUO97_RS11080	286	183	173	293	254	252	290	281	host	gene-AUO97_RS11080
gene-AUO97_RS19480	0	0	0	0	2	0	0	3	host	gene-AUO97_RS19480
gene-AUO97_RS08005	0	0	0	1	0	1	0	0	host	gene-AUO97_RS08005
gene-AUO97_RS07165	169	141	116	189	228	121	290	294	host	gene-AUO97_RS07165
gene-AUO97_RS07880	1601	1088	818	1560	1501	987	1814	1526	host	gene-AUO97_RS07880
gene-AUO97_RS10890	0	0	0	0	0	0	0	0	host	gene-AUO97_RS10890
gene-AUO97_RS14485	22	15	17	24	25	29	32	35	host	gene-AUO97_RS14485
gene-AUO97_RS15720	37	51	46	49	39	49	40	45	host	gene-AUO97_RS15720
gene-AUO97_RS16965	0	0	0	0	0	0	0	0	host	gene-AUO97_RS16965
gene-AUO97_RS00230	1153	917	1012	1226	1323	1254	858	971	host	gene-AUO97_RS00230
gene-AUO97_RS19380	23	14	7	13	10	9	12	10	host	gene-AUO97_RS19380
gene-AUO97_RS04775	1540	1080	838	1848	1595	1135	1712	1491	host	gene-AUO97_RS04775
gene-AUO97_RS06540	4415	4221	4556	4690	5283	5404	2957	3459	host	guaA
gene-AUO97_RS07090	102	99	125	120	137	119	137	147	host	gene-AUO97_RS07090
gene-AUO97_RS17545	85	77	91	109	109	75	70	77	host	gene-AUO97_RS17545
gene-AUO97_RS04700	443	351	291	514	471	421	392	461	host	gene-AUO97_RS04700
gene-AUO97_RS01070	357	323	347	329	386	378	297	323	host	gene-AUO97_RS01070
gene-AUO97_RS00670	355	362	341	370	369	360	253	377	host	ubiA
gene-M172_gp04	0	0	1	1	0	2	2	0	phage	gene-M172_gp04
gene-AUO97_RS15300	877	739	894	988	992	1165	700	900	host	gene-AUO97_RS15300
gene-M172_gp03	1	0	0	3	0	1	6	5	phage	gene-M172_gp03
gene-AUO97_RS00205	18419	16223	20181	25524	25997	26223	14048	15291	host	gene-AUO97_RS00205
gene-AUO97_RS09865	5794	4898	5824	7807	7833	8831	6024	8262	host	gene-AUO97_RS09865
gene-AUO97_RS14720	67	41	43	35	58	61	41	19	host	gene-AUO97_RS14720
gene-AUO97_RS11295	10231	9508	11411	12644	13997	15548	11016	13645	host	fabG
gene-AUO97_RS09565	101	91	97	117	99	119	96	108	host	gene-AUO97_RS09565
gene-AUO97_RS04915	1556	1186	897	1889	1777	1284	2010	2074	host	gene-AUO97_RS04915
gene-AUO97_RS01775	0	1	0	0	0	0	0	0	host	gene-AUO97_RS01775
gene-AUO97_RS17285	116	102	80	123	118	93	88	77	host	gene-AUO97_RS17285_gene_pcaF
gene-AUO97_RS07060	21	20	24	25	14	23	10	15	host	gene-AUO97_RS07060
gene-AUO97_RS10815	9	19	18	10	9	20	9	18	host	gene-AUO97_RS10815
gene-AUO97_RS02445	420	342	302	469	413	415	339	375	host	gene-AUO97_RS02445
gene-AUO97_RS03680	0	0	0	0	0	0	0	0	host	cadR
gene-AUO97_RS13520	89	75	50	90	95	70	96	104	host	xseB
gene-AUO97_RS16090	201	165	118	213	144	126	111	115	host	gene-AUO97_RS16090
gene-AUO97_RS04170	63	61	73	66	63	76	53	55	host	gene-AUO97_RS04170
gene-AUO97_RS04140	363	305	337	425	406	409	316	361	host	gene-AUO97_RS04140
gene-AUO97_RS19240	1648	1762	1509	2160	2324	2339	1775	2213	host	gltS
gene-AUO97_RS00460	47	55	52	74	68	80	73	109	host	gene-AUO97_RS00460
gene-AUO97_RS19145	412	267	252	384	320	244	329	325	host	gene-AUO97_RS19145
gene-AUO97_RS14650	21	17	30	21	34	17	17	24	host	mdcE
gene-AUO97_RS14145	31	26	28	27	21	19	23	25	host	abaF
gene-AUO97_RS16570	16	11	14	13	13	14	13	22	host	gene-AUO97_RS16570
gene-AUO97_RS18760	80	87	109	124	116	146	102	95	host	gene-AUO97_RS18760
gene-AUO97_RS13255	0	0	0	1	0	0	0	0	host	gene-AUO97_RS13255_gene_umuD
gene-AUO97_RS15470	0	0	0	0	0	0	0	0	host	gene-AUO97_RS15470
gene-AUO97_RS13410	492	307	313	553	490	385	521	561	host	gene-AUO97_RS13410
gene-AUO97_RS04850	10	7	10	11	20	17	4	12	host	pilV
gene-AUO97_RS07170	1141	1149	758	2115	2118	1376	3673	3379	host	gene-AUO97_RS07170
gene-AUO97_RS13030	0	0	0	0	0	0	0	0	host	gene-AUO97_RS13030
gene-AUO97_RS01845	879	770	693	942	998	924	706	709	host	ruvA
gene-AUO97_RS09405	453	433	475	408	359	415	249	351	host	hemW
gene-M172_gp29	1	0	0	3	0	1	1	0	phage	gene-M172_gp29
gene-AUO97_RS08115	0	1	0	0	0	0	0	0	host	gene-AUO97_RS08115
gene-AUO97_RS14175	3240	2165	1472	4890	3136	2746	3916	3407	host	paaB
gene-M172_gp11	1	2	0	4	0	1	1	1	phage	gene-M172_gp11
gene-AUO97_RS18225	10	16	11	11	9	11	6	11	host	gene-AUO97_RS18225
gene-AUO97_RS05320	26	32	18	20	21	18	16	20	host	gene-AUO97_RS05320
gene-AUO97_RS00170	389	337	355	412	411	410	306	278	host	gspM
gene-AUO97_RS12375	151	180	139	150	165	130	86	146	host	ata
gene-AUO97_RS09765	31	25	18	12	15	19	20	17	host	tatB
gene-AUO97_RS14880	1808	1305	1257	1868	1820	1625	1448	1633	host	glnD
gene-AUO97_RS11390	1033	908	913	1075	1071	980	713	798	host	hemA
gene-AUO97_RS02340	47	33	46	53	41	50	42	29	host	gene-AUO97_RS02340
gene-AUO97_RS06920	1	0	0	0	0	0	1	0	host	gene-AUO97_RS06920
gene-AUO97_RS10675	235	239	232	284	339	327	151	164	host	gene-AUO97_RS10675
gene-AUO97_RS00250	0	1	0	0	1	0	0	0	host	rtcR
gene-AUO97_RS19035	3430	3071	3084	3121	3692	3217	1703	1723	host	mnmG
gene-AUO97_RS05920	0	0	0	0	0	0	0	0	host	gene-AUO97_RS05920
gene-AUO97_RS15230	819	665	670	815	801	687	470	592	host	gene-AUO97_RS15230
gene-AUO97_RS13405	270	169	190	318	266	234	273	292	host	gene-AUO97_RS13405
gene-AUO97_RS04575	137	124	146	149	125	114	110	162	host	gene-AUO97_RS04575
gene-AUO97_RS03620	316	243	270	331	292	311	208	307	host	gene-AUO97_RS03620
gene-AUO97_RS07790	3518	3137	3383	3742	4090	4238	3278	3805	host	ribBA
gene-AUO97_RS15340	677	544	561	584	680	569	381	427	host	lpxK
gene-AUO97_RS01055	66	51	44	61	67	70	31	50	host	gene-AUO97_RS01055
gene-AUO97_RS06590	12	6	16	15	17	22	10	13	host	gene-AUO97_RS06590
gene-AUO97_RS06015	370	409	548	363	441	509	264	317	host	gene-AUO97_RS06015
gene-AUO97_RS00120	606	569	496	578	652	586	358	374	host	tsaD
gene-AUO97_RS16100	141	115	63	99	91	90	76	46	host	gene-AUO97_RS16100
gene-AUO97_RS01075	707	622	646	677	769	747	506	472	host	gene-AUO97_RS01075
gene-AUO97_RS13740	3	4	6	3	1	3	6	3	host	gene-AUO97_RS13740
gene-AUO97_RS18020	3	1	2	1	2	0	4	1	host	gene-AUO97_RS18020
gene-AUO97_RS03255	493	403	379	596	516	509	589	700	host	gene-AUO97_RS03255
gene-AUO97_RS10940	5712	4939	4008	7582	7187	5677	6610	7115	host	bfmS
gene-AUO97_RS15750	36	25	17	34	32	24	21	32	host	gene-AUO97_RS15750
gene-AUO97_RS19135	370	244	207	343	313	251	285	256	host	gene-AUO97_RS19135
gene-AUO97_RS08170	0	0	0	0	0	0	0	0	host	gene-AUO97_RS08170
gene-AUO97_RS10455	5072	4011	3357	5766	5631	4354	4959	5299	host	gene-AUO97_RS10455
gene-AUO97_RS12035	1	0	0	0	0	0	0	0	host	gene-AUO97_RS12035
gene-AUO97_RS06780	1	0	0	0	1	0	1	3	host	gene-AUO97_RS06780
gene-AUO97_RS12920	7	15	11	14	12	10	7	7	host	gene-AUO97_RS12920
gene-AUO97_RS16205	1421	1120	1123	1553	1510	1353	956	1001	host	gene-AUO97_RS16205
gene-AUO97_RS03010	6046	6121	7445	7686	8198	8328	4598	2928	host	gene-AUO97_RS03010
gene-AUO97_RS04465	156	144	89	213	167	157	128	138	host	adeT2
gene-AUO97_RS10320	5952	4577	4813	6279	6210	6075	4645	5524	host	gene-AUO97_RS10320
gene-AUO97_RS19225	25	29	33	26	36	36	15	12	host	gene-AUO97_RS19225
gene-AUO97_RS02540	1038	819	830	1267	1279	1140	967	800	host	gene-AUO97_RS02540
gene-AUO97_RS11230	73	66	55	57	72	54	44	49	host	gene-AUO97_RS11230
gene-AUO97_RS13830	832	474	259	1225	1189	470	2535	2055	host	gene-AUO97_RS13830
gene-AUO97_RS14855	1083	728	704	1468	1204	1088	1520	1658	host	msrB
gene-AUO97_RS00025	405	321	239	536	516	482	519	493	host	gene-AUO97_RS00025
gene-AUO97_RS15535	0	0	0	0	0	0	0	0	host	gene-AUO97_RS15535
gene-M172_gp28	1	0	0	0	0	0	1	0	phage	gene-M172_gp28
gene-AUO97_RS08390	0	0	0	0	0	1	0	1	host	gene-AUO97_RS08390
gene-AUO97_RS19210	704	786	687	657	707	729	421	390	host	csuA
gene-AUO97_RS08995	681	648	596	665	695	639	516	610	host	pgsA
gene-AUO97_RS11735	193	218	242	199	183	199	152	226	host	gene-AUO97_RS11735
gene-AUO97_RS01625	188	204	210	253	247	225	154	165	host	gene-AUO97_RS01625
gene-AUO97_RS03000	4561	5006	5828	6968	7230	6864	4018	2581	host	gene-AUO97_RS03000
gene-AUO97_RS06250	502	430	362	534	471	435	469	563	host	mdtD
gene-AUO97_RS08985	715	579	602	630	622	573	508	700	host	uvrC
gene-AUO97_RS14820	6959	4815	4607	8287	8244	6622	6753	6293	host	gene-AUO97_RS14820
gene-AUO97_RS18240	29	24	11	35	25	20	11	23	host	gene-AUO97_RS18240
gene-AUO97_RS18865	505	367	221	692	564	425	790	692	host	gene-AUO97_RS18865
gene-AUO97_RS04880	849	812	832	1187	1267	1247	995	1186	host	gene-AUO97_RS04880
gene-AUO97_RS04285	48872	45188	52346	65948	71143	71589	41098	53691	host	rpsD
gene-AUO97_RS16095	196	120	75	131	125	116	97	65	host	gene-AUO97_RS16095
gene-AUO97_RS07670	827	1020	474	906	986	689	1427	1142	host	gene-AUO97_RS07670
gene-AUO97_RS07260	173	181	150	159	186	170	136	106	host	gene-AUO97_RS07260
gene-AUO97_RS06705	1894	2129	1715	1674	1674	1047	2517	3019	host	gene-AUO97_RS06705_gene_alr
gene-AUO97_RS01030	1989	1678	1596	2168	2298	1993	1847	1907	host	gene-AUO97_RS01030
gene-AUO97_RS03275	135	154	128	158	159	169	132	138	host	gene-AUO97_RS03275
gene-AUO97_RS04590	0	0	2	0	1	0	0	1	host	gene-AUO97_RS04590
gene-AUO97_RS14730	612	530	557	182	248	424	165	241	host	gene-AUO97_RS14730
gene-AUO97_RS19320	78	90	52	65	57	55	55	57	host	gene-AUO97_RS19320
gene-AUO97_RS17630	245	250	237	248	259	242	178	183	host	gene-AUO97_RS17630
gene-AUO97_RS16250	61	60	38	96	94	62	177	153	host	gene-AUO97_RS16250_gene_lipA
gene-AUO97_RS10290	352	214	250	335	339	318	272	338	host	gene-AUO97_RS10290
gene-AUO97_RS13050	8	11	9	21	12	9	14	5	host	gene-AUO97_RS13050
gene-AUO97_RS03515	4116	2898	2651	4665	4286	3827	2837	3228	host	gene-AUO97_RS03515
gene-AUO97_RS10220	7186	4853	3752	8004	6683	4969	7411	7874	host	acnA
gene-AUO97_RS05530	104	94	86	89	96	93	79	89	host	gene-AUO97_RS05530
gene-AUO97_RS13285	2284	2187	2271	2437	2563	2526	1335	1555	host	gene-AUO97_RS13285
gene-AUO97_RS06620	8	7	9	5	12	7	6	9	host	gene-AUO97_RS06620
gene-AUO97_RS05120	0	1	0	0	1	0	0	0	host	gene-AUO97_RS05120
gene-AUO97_RS03350	314	311	366	369	437	420	288	308	host	gene-AUO97_RS03350
gene-AUO97_RS06075	476	385	452	571	522	512	467	530	host	gene-AUO97_RS06075
gene-AUO97_RS18675	217	178	215	280	283	266	303	364	host	nfsB
gene-AUO97_RS10565	45	69	78	22	44	37	14	33	host	gene-AUO97_RS10565
gene-AUO97_RS02830	105	82	77	144	133	118	70	103	host	gene-AUO97_RS02830
gene-AUO97_RS11945	15	9	12	13	19	13	16	18	host	gene-AUO97_RS11945
gene-AUO97_RS18890	65	59	41	37	69	44	50	62	host	gene-AUO97_RS18890
gene-AUO97_RS03105	308	169	133	398	321	215	304	305	host	gene-AUO97_RS03105
gene-AUO97_RS08415	0	1	0	0	0	0	1	0	host	gene-AUO97_RS08415
gene-AUO97_RS02060	113	112	125	128	166	125	152	141	host	gene-AUO97_RS02060
gene-AUO97_RS08835	615	579	669	624	680	716	312	284	host	gene-AUO97_RS08835
gene-AUO97_RS01500	803	745	798	908	944	933	549	607	host	gene-AUO97_RS01500
gene-AUO97_RS11505	103	86	74	90	69	68	61	51	host	gene-AUO97_RS11505
gene-AUO97_RS07555	174	143	228	196	212	238	148	168	host	gene-AUO97_RS07555
gene-AUO97_RS10055	700	608	857	880	828	1023	690	875	host	gene-AUO97_RS10055
gene-AUO97_RS13825	1647	963	513	2572	2340	975	5005	3698	host	gene-AUO97_RS13825
gene-AUO97_RS05600	415	286	221	468	454	304	513	441	host	gene-AUO97_RS05600
gene-AUO97_RS16140	1926	1136	774	1950	1676	822	1566	1526	host	gene-AUO97_RS16140
gene-AUO97_RS19085	262	180	220	266	280	227	249	324	host	gloB
gene-AUO97_RS00985	685	513	424	699	661	631	919	1416	host	gene-AUO97_RS00985
gene-AUO97_RS16500	14	3	2	4	6	7	4	6	host	gene-AUO97_RS16500
gene-AUO97_RS19215	6129	7764	6385	8220	9812	8661	7772	7532	host	csuAB
gene-AUO97_RS09045	356	320	366	464	405	463	364	426	host	gene-AUO97_RS09045
gene-AUO97_RS00320	463	365	359	512	478	447	402	556	host	gene-AUO97_RS00320
gene-AUO97_RS13360	1494	1203	1279	1677	1680	1486	1245	1410	host	gene-AUO97_RS13360
gene-AUO97_RS04640	430	255	267	479	341	275	200	190	host	gene-AUO97_RS04640
gene-AUO97_RS02590	148	133	127	172	171	165	146	206	host	gene-AUO97_RS02590
gene-AUO97_RS03705	0	0	0	0	0	0	1	1	host	gene-AUO97_RS03705
gene-AUO97_RS02055	288	294	329	362	370	332	320	415	host	xerA
gene-AUO97_RS10825	141	113	116	183	157	197	140	177	host	gene-AUO97_RS10825
gene-AUO97_RS18570	0	0	1	0	1	1	1	1	host	gene-AUO97_RS18570
gene-AUO97_RS00505	1248	1084	1099	1646	1642	1603	1047	1159	host	mltB
gene-AUO97_RS02170	0	0	1	0	0	0	1	0	host	gene-AUO97_RS02170
gene-AUO97_RS17825	394	279	162	420	419	213	452	427	host	gene-AUO97_RS17825
gene-M172_gp08	0	0	0	3	0	0	1	2	phage	gene-M172_gp08
gene-AUO97_RS19655	0	0	0	0	0	0	0	0	host	gene-AUO97_RS19655
gene-AUO97_RS08060	0	0	0	0	0	0	0	0	host	gene-AUO97_RS08060
gene-AUO97_RS09065	226	242	232	282	277	279	204	283	host	coaE
gene-AUO97_RS11770	1	1	0	1	0	1	1	0	host	gene-AUO97_RS11770
gene-AUO97_RS09845	3293	2288	1495	3500	3118	2219	2005	2487	host	pta
gene-AUO97_RS05225	237	279	206	393	375	334	410	385	host	gene-AUO97_RS05225
gene-AUO97_RS18480	68	44	39	34	46	50	21	38	host	gene-AUO97_RS18480
gene-AUO97_RS08645	1090	1021	864	1311	1466	1242	1162	1144	host	gene-AUO97_RS08645
gene-AUO97_RS07160	611	583	549	917	938	871	1133	1420	host	gene-AUO97_RS07160
gene-AUO97_RS14970	2251	1736	1630	3534	3058	2938	3147	3837	host	gene-AUO97_RS14970
gene-AUO97_RS08155	0	0	0	0	0	0	0	0	host	gene-AUO97_RS08155
