Geneid	5_R1	5_R2	30_R1	30_R2	60_R1	60_R2	120_R1	120_R2	Entity	Symbol
gene-TX72_RS08880	306	345	35	59	23	10	5	2	host	gene-TX72_RS08880
gene-TX72_RS03530	1438	1403	187	296	144	66	44	58	host	gene-TX72_RS03530_gene_trxA
gene-TX72_RS10930	610	578	57	117	40	22	2	15	host	gene-TX72_RS10930
gene-TX72_RS13030	1244	1146	272	399	183	117	44	68	host	gene-TX72_RS13030
gene-TX72_RS07710	261	289	33	58	19	16	6	8	host	gene-TX72_RS07710
gene-TX72_RS03980	574	368	70	79	46	36	13	14	host	gene-TX72_RS03980
gene-TX72_RS11700	241	216	41	47	25	7	4	5	host	gene-TX72_RS11700
gene-TX72_RS01280	63	63	9	13	6	4	0	3	host	gene-TX72_RS01280
gene-TX72_RS10880	270	265	42	51	26	8	2	5	host	gene-TX72_RS10880
gene-TX72_RS04800	166	177	22	37	17	14	7	3	host	gene-TX72_RS04800
gene-TX72_RS08785	150	156	10	33	16	8	3	1	host	gene-TX72_RS08785
gene-TX72_RS02190	301	235	64	104	39	28	15	15	host	neuB
gene-TX72_RS08975	115	119	25	24	23	10	1	6	host	gene-TX72_RS08975
gene-TX72_RS12290	92	64	13	23	15	2	3	2	host	gene-TX72_RS12290
gene-TX72_RS07450	926	970	137	258	70	52	13	24	host	gene-TX72_RS07450
gene-BSV9_gp106	0	0	1259	3616	12127	5652	12873	20891	phage	gene-BSV9_gp106
gene-TX72_RS14410	47	35	10	14	3	3	2	2	host	gene-TX72_RS14410
gene-TX72_RS10670	42978	52232	8371	9742	5731	2919	2102	2130	host	psaB
gene-TX72_RS04900	6487	7593	1108	1614	858	524	232	244	host	gene-TX72_RS04900_gene_psbA
gene-TX72_RS09375	184	205	41	59	32	11	7	8	host	ctaD
gene-TX72_RS14060	2226	1769	572	1162	423	302	158	156	host	gene-TX72_RS14060
gene-TX72_RS13180	31	28	4	9	2	0	0	0	host	gene-TX72_RS13180
gene-BSV9_gp48	0	0	9849	26853	110571	53928	22746	32003	phage	gene-BSV9_gp48
gene-TX72_RS07355	166	144	22	60	27	12	6	8	host	gene-TX72_RS07355
gene-TX72_RS09750	44	60	5	19	2	4	3	3	host	gene-TX72_RS09750
gene-TX72_RS07300	128	141	15	25	19	9	2	6	host	gene-TX72_RS07300
gene-TX72_RS10385	3195	3575	540	790	529	164	69	108	host	rplC
gene-TX72_RS05450	319	454	62	91	44	21	13	16	host	gene-TX72_RS05450
gene-TX72_RS00580	132	148	24	40	21	9	5	2	host	mutT
gene-TX72_RS12965	51	54	14	30	9	6	4	2	host	gene-TX72_RS12965
gene-TX72_RS01315	356	360	53	86	34	13	7	6	host	gene-TX72_RS01315
gene-BSV9_gp220	0	0	18493	43651	58357	32484	16544	22759	phage	gene-BSV9_gp220
gene-TX72_RS06555	245	255	37	50	22	13	4	3	host	gene-TX72_RS06555_gene_clpS
gene-TX72_RS04035	5217	5497	728	1209	540	290	150	167	host	gene-TX72_RS04035
gene-TX72_RS01025	748	737	91	136	74	26	12	20	host	gene-TX72_RS01025
gene-TX72_RS00160	1017	1016	151	239	95	39	21	24	host	accB
gene-TX72_RS00145	293	303	26	58	25	14	7	7	host	thiL
gene-TX72_RS06045	193	219	30	68	16	8	5	3	host	gene-TX72_RS06045
gene-TX72_RS07890	296	225	31	59	21	16	5	13	host	gene-TX72_RS07890
gene-TX72_RS08570	141	155	12	30	11	6	2	5	host	gene-TX72_RS08570
gene-BSV9_gp134	0	0	1010	2634	20428	8535	27923	37778	phage	gene-BSV9_gp134
gene-TX72_RS14565	182	219	21	54	24	7	2	5	host	gene-TX72_RS14565
gene-TX72_RS14580	2866	2606	526	650	264	217	126	100	host	gene-TX72_RS14580
gene-BSV9_gp31	0	0	6351	18595	60925	31509	19750	26862	phage	gene-BSV9_gp31
gene-TX72_RS03705	189	181	29	44	15	7	4	2	host	gene-TX72_RS03705
gene-TX72_RS11175	46	60	2	12	3	1	0	4	host	gene-TX72_RS11175
gene-TX72_RS07525	733	736	137	200	102	56	26	35	host	gene-TX72_RS07525
gene-TX72_RS11160	275	309	16	35	20	5	2	9	host	gene-TX72_RS11160
gene-TX72_RS05115	117	126	22	42	20	5	3	5	host	trpD
gene-TX72_RS02650	1137	1850	71	103	38	33	11	21	host	rplU
gene-TX72_RS01595	285	249	38	57	27	17	9	7	host	sufR
gene-TX72_RS09705	205	204	32	51	23	17	3	6	host	gene-TX72_RS09705
gene-BSV9_gp173	1	0	48168	114960	294535	164408	68117	81300	phage	43
gene-TX72_RS07010	58	56	9	30	10	4	0	4	host	gene-TX72_RS07010
gene-TX72_RS02410	61	54	2	15	1	0	1	1	host	gene-TX72_RS02410
gene-TX72_RS10225	218	177	29	49	9	10	7	7	host	gene-TX72_RS10225
gene-TX72_RS13805	1585	1240	272	346	116	85	86	48	host	gene-TX72_RS13805
gene-TX72_RS10140	1405	1379	241	421	177	109	24	43	host	gene-TX72_RS10140
gene-TX72_RS10480	285	305	51	69	38	10	4	12	host	gene-TX72_RS10480
gene-TX72_RS10650	268	282	46	72	37	21	11	8	host	gene-TX72_RS10650
gene-TX72_RS04420	10	19	7	11	4	1	1	1	host	gene-TX72_RS04420
gene-TX72_RS14270	2485	2532	393	584	283	181	118	91	host	gene-TX72_RS14270
gene-TX72_RS01865	8	4	2	4	0	0	1	0	host	gene-TX72_RS01865
gene-TX72_RS00045	964	1061	136	205	85	35	17	20	host	gene-TX72_RS00045
gene-BSV9_gp174	0	0	4881	13477	32610	15063	6847	9927	phage	gene-BSV9_gp174
gene-TX72_RS06215	839	928	127	188	93	39	16	26	host	cobN
gene-TX72_RS14685	18	28	4	6	4	2	1	0	host	gene-TX72_RS14685
gene-TX72_RS10970	66	57	20	26	6	15	13	6	host	xseB
gene-TX72_RS09010	2089	2399	312	615	253	152	47	62	host	gene-TX72_RS09010
gene-TX72_RS00300	108	117	17	34	22	4	6	9	host	gene-TX72_RS00300
gene-TX72_RS11310	67	66	28	43	13	13	6	9	host	gene-TX72_RS11310
gene-TX72_RS06465	338	348	47	65	29	9	9	14	host	csaB
gene-TX72_RS05810	327	331	47	83	21	12	4	13	host	gene-TX72_RS05810
gene-TX72_RS11195	115	122	14	20	10	8	1	5	host	gene-TX72_RS11195
gene-TX72_RS02585	525	546	74	174	71	35	12	26	host	serA
gene-TX72_RS09200	539	378	72	129	56	34	13	9	host	gltX
gene-TX72_RS09515	2150	2566	223	344	137	70	30	45	host	yidC
gene-TX72_RS08875	95	105	11	30	12	4	1	3	host	gene-TX72_RS08875
gene-TX72_RS04415	22	24	8	19	3	3	0	5	host	gene-TX72_RS04415
gene-TX72_RS04515	262	307	34	58	18	12	3	13	host	gene-TX72_RS04515
gene-TX72_RS04675	77	85	14	32	13	5	4	4	host	gene-TX72_RS04675
gene-TX72_RS13695	31	27	5	4	1	1	0	1	host	gene-TX72_RS13695
gene-TX72_RS09215	94	100	10	30	10	4	5	6	host	gene-TX72_RS09215
gene-TX72_RS02300	81	60	7	9	5	2	1	0	host	gene-TX72_RS02300
gene-TX72_RS03765	55	51	8	21	9	5	1	4	host	pdeM
gene-TX72_RS09165	480	399	62	111	42	29	13	15	host	gene-TX72_RS09165
gene-TX72_RS14120	177	177	20	38	12	12	1	6	host	gene-TX72_RS14120
gene-TX72_RS12700	274	309	58	70	34	15	4	7	host	purT
gene-TX72_RS12115	172	157	28	32	17	4	2	6	host	gene-TX72_RS12115
gene-TX72_RS00750	201	213	13	29	15	2	3	3	host	gene-TX72_RS00750
gene-TX72_RS06270	147	134	17	28	15	7	5	7	host	gene-TX72_RS06270
gene-TX72_RS07035	125	124	14	19	14	3	1	1	host	gene-TX72_RS07035
gene-TX72_RS01300	344	331	27	75	37	11	12	14	host	gene-TX72_RS01300
gene-TX72_RS08250	285	248	22	44	21	5	2	3	host	gene-TX72_RS08250
gene-TX72_RS11720	123	122	15	27	13	7	2	5	host	mnmE
gene-BSV9_gp69	254	408	70052	153837	115769	58201	13625	16224	phage	gene-BSV9_gp69
gene-TX72_RS07270	271	298	46	72	26	17	9	11	host	gene-TX72_RS07270
gene-TX72_RS09410	68	48	12	17	11	3	4	2	host	gene-TX72_RS09410
gene-TX72_RS07715	340	401	48	72	23	18	12	12	host	gene-TX72_RS07715
gene-TX72_RS13320	2506	2291	343	557	206	147	62	59	host	gene-TX72_RS13320
gene-TX72_RS06495	450	408	45	78	30	15	7	12	host	ilvA
gene-TX72_RS07535	113	82	16	35	5	7	1	1	host	gene-TX72_RS07535
gene-TX72_RS00610	384	392	39	76	34	11	6	8	host	gene-TX72_RS00610
gene-TX72_RS08810	1747	1807	180	307	145	72	39	32	host	hemH
gene-TX72_RS02820	89	62	4	21	6	1	1	3	host	gene-TX72_RS02820
gene-TX72_RS11280	488	490	56	77	25	14	9	6	host	tmk
gene-TX72_RS02515	364	304	43	59	32	19	3	5	host	pyrR
gene-BSV9_gp20	0	0	5132	13065	68569	38132	27825	36461	phage	gene-BSV9_gp20
gene-TX72_RS07110	17	9	2	8	1	1	0	0	host	gene-TX72_RS07110
gene-TX72_RS12660	128	138	13	25	16	9	1	6	host	gene-TX72_RS12660
gene-TX72_RS04520	313	343	28	52	19	19	3	7	host	gene-TX72_RS04520
gene-TX72_RS06140	2166	2601	181	305	115	66	24	40	host	rpmG
gene-TX72_RS05085	255	160	40	37	18	17	6	11	host	gene-TX72_RS05085
gene-TX72_RS04205	122	131	15	27	8	6	3	2	host	gene-TX72_RS04205
gene-TX72_RS03185	538	494	70	140	76	28	13	14	host	gene-TX72_RS03185
gene-TX72_RS04550	179	177	36	54	30	5	5	7	host	gene-TX72_RS04550
gene-TX72_RS09320	285	297	25	44	29	12	5	7	host	gene-TX72_RS09320
gene-TX72_RS01200	610	623	89	163	44	37	9	13	host	gene-TX72_RS01200
gene-TX72_RS00235	125	101	17	27	14	1	5	6	host	gene-TX72_RS00235
gene-TX72_RS08145	1468	1555	194	260	120	57	28	31	host	rpsP
gene-TX72_RS12975	1504	579	29	48	15	23	8	6	host	gene-TX72_RS12975
gene-TX72_RS01990	1902	2037	253	439	177	91	38	48	host	gene-TX72_RS01990
gene-TX72_RS01060	581	579	81	109	54	17	13	16	host	bchD
gene-TX72_RS02700	325	349	43	62	38	18	10	10	host	fabZ
gene-TX72_RS08545	2346	2869	224	346	168	83	33	39	host	rpsD
gene-BSV9_gp186	0	0	11139	29021	20184	11247	25252	36634	phage	gene-BSV9_gp186
gene-BSV9_gp41	0	0	7041	17055	98652	49167	31264	44238	phage	gene-BSV9_gp41
gene-TX72_RS03095	145	116	10	24	8	7	4	5	host	gene-TX72_RS03095
gene-TX72_RS07200	97	88	16	35	9	8	3	3	host	gene-TX72_RS07200
gene-TX72_RS03020	220	206	23	45	23	8	5	7	host	gene-TX72_RS03020
gene-TX72_RS01305	189	173	20	38	26	8	3	4	host	gene-TX72_RS01305
gene-TX72_RS02730	360	365	40	79	42	14	9	9	host	gene-TX72_RS02730
gene-TX72_RS02600	134	131	10	28	9	9	2	1	host	gene-TX72_RS02600
gene-TX72_RS04845	57	58	20	23	6	3	0	2	host	gene-TX72_RS04845
gene-TX72_RS06825	49	42	11	14	3	0	3	1	host	gene-TX72_RS06825
gene-TX72_RS09805	3024	2375	99	88	24	41	17	10	host	gene-TX72_RS09805
gene-TX72_RS07275	193	204	31	49	25	18	7	6	host	gene-TX72_RS07275
gene-TX72_RS03570	187	188	15	55	11	8	3	3	host	gene-TX72_RS03570
gene-TX72_RS10255	142	127	21	45	18	12	4	6	host	gene-TX72_RS10255
gene-TX72_RS12035	99	84	11	16	10	10	4	4	host	gene-TX72_RS12035
gene-TX72_RS04140	445	434	67	101	38	21	14	16	host	gene-TX72_RS04140
gene-TX72_RS03425	473	508	68	130	68	24	7	20	host	cysS
gene-TX72_RS00375	669	633	96	164	83	24	13	17	host	gene-TX72_RS00375
gene-TX72_RS15000	10	21	4	5	4	4	0	1	host	gene-TX72_RS15000
gene-TX72_RS10700	81	74	25	54	25	15	5	7	host	gene-TX72_RS10700
gene-TX72_RS09345	112	118	16	38	10	13	1	3	host	gene-TX72_RS09345
gene-TX72_RS12630	88	92	15	24	11	3	2	4	host	purU
gene-TX72_RS14280	122	138	11	25	10	1	2	2	host	gene-TX72_RS14280
gene-TX72_RS10640	1823	2516	105	145	57	30	22	21	host	gene-TX72_RS10640
gene-TX72_RS06970	143	149	30	45	14	8	4	4	host	rimK
gene-TX72_RS03625	239	243	41	54	26	15	4	7	host	gene-TX72_RS03625
gene-TX72_RS14870	100	88	11	14	4	5	2	0	host	gene-TX72_RS14870
gene-TX72_RS09520	401	413	61	5635	34	20	8	10	host	gene-TX72_RS09520
gene-BSV9_gp196	1	0	24930	66729	232565	113412	170501	231596	phage	gene-BSV9_gp196
gene-TX72_RS13630	7	6	4	15	9	5	2	1	host	gene-TX72_RS13630
gene-BSV9_gp202	0	0	764	1723	4959	2530	10143	19192	phage	gene-BSV9_gp202
gene-TX72_RS00590	53	53	8	23	11	3	2	2	host	gene-TX72_RS00590
gene-TX72_RS01195	359	422	50	85	35	19	6	4	host	gene-TX72_RS01195
gene-TX72_RS02400	203	196	29	54	27	14	5	7	host	gene-TX72_RS02400
gene-TX72_RS08340	180	175	21	41	17	4	3	5	host	gene-TX72_RS08340
gene-TX72_RS05090	158	159	26	42	9	7	4	5	host	gene-TX72_RS05090
gene-TX72_RS08280	171	153	23	45	24	12	8	7	host	gene-TX72_RS08280
gene-TX72_RS00080	200	212	23	42	13	9	5	10	host	gene-TX72_RS00080_gene_msrB
gene-TX72_RS13800	53	36	22	35	44	13	10	6	host	gene-TX72_RS13800
gene-BSV9_gp30	0	0	7573	19031	60807	32130	19977	26753	phage	gene-BSV9_gp30
gene-BSV9_gp84	178	378	33311	84532	36792	16889	2871	3583	phage	gene-BSV9_gp84
gene-TX72_RS13965	20	15	13	20	10	2	2	3	host	gene-TX72_RS13965
gene-BSV9_gp158	0	0	43735	106464	137667	73511	27183	32799	phage	gene-BSV9_gp158
gene-TX72_RS14940	666	926	71	97	59	22	11	15	host	gene-TX72_RS14940
gene-TX72_RS09330	542	562	41	93	36	11	9	16	host	fabG
gene-TX72_RS03170	35	55	8	14	0	1	1	0	host	gene-TX72_RS03170
gene-TX72_RS06085	139	141	16	40	15	4	1	2	host	gene-TX72_RS06085
gene-TX72_RS06400	281	255	30	46	17	6	6	7	host	gene-TX72_RS06400
gene-TX72_RS10975	80	81	9	20	7	7	3	0	host	gene-TX72_RS10975
gene-TX72_RS04645	389	332	53	73	36	13	5	11	host	cdaA
gene-TX72_RS02165	803	701	263	463	265	190	75	94	host	gene-TX72_RS02165
gene-TX72_RS08675	600	600	89	151	60	29	14	18	host	gene-TX72_RS08675
gene-TX72_RS14795	32	41	6	6	7	5	0	0	host	gene-TX72_RS14795
gene-TX72_RS07780	851	845	116	182	49	32	9	15	host	gene-TX72_RS07780
gene-TX72_RS09400	72	84	15	30	9	5	4	2	host	gene-TX72_RS09400
gene-TX72_RS05995	3788	4472	466	730	275	177	94	102	host	acsF
gene-TX72_RS02460	30	68	6	10	8	5	6	2	host	gene-TX72_RS02460
gene-TX72_RS07070	91	80	14	17	6	2	1	7	host	gene-TX72_RS07070
gene-TX72_RS11800	215	267	28	35	22	7	3	4	host	gene-TX72_RS11800
gene-TX72_RS14425	133	128	17	36	15	11	0	3	host	gene-TX72_RS14425
gene-TX72_RS10065	14537	13799	2148	3053	1292	816	472	504	host	gene-TX72_RS10065
gene-TX72_RS01255	993	1158	95	149	51	37	13	14	host	gene-TX72_RS01255
gene-TX72_RS12725	715	748	98	185	58	34	14	19	host	gene-TX72_RS12725
gene-BSV9_gp221	0	0	1410	3580	7670	3416	1795	2574	phage	gene-BSV9_gp221
gene-TX72_RS11255	150	170	19	26	8	3	2	3	host	gene-TX72_RS11255
gene-TX72_RS06505	382	389	49	81	35	22	12	15	host	gene-TX72_RS06505
gene-TX72_RS04495	543	675	81	123	48	36	13	13	host	grxD
gene-TX72_RS04300	90	85	11	25	10	4	4	3	host	gene-TX72_RS04300
gene-TX72_RS00015	1181	1197	138	255	105	49	24	29	host	purL
gene-TX72_RS04305	180	140	29	40	19	9	9	8	host	gene-TX72_RS04305
gene-TX72_RS10660	28	30	5	5	3	5	0	1	host	gene-TX72_RS10660
gene-BSV9_gp203	1	0	8191	21311	20135	8619	5559	8888	phage	gene-BSV9_gp203
gene-TX72_RS05560	658	741	91	131	48	22	9	17	host	gene-TX72_RS05560
gene-BSV9_gp11	0	0	718	2229	6926	3083	5416	9197	phage	gene-BSV9_gp11
gene-TX72_RS00055	832	781	131	221	85	43	18	30	host	ftsY
gene-BSV9_gp214	0	0	17719	41744	57629	28041	10234	12781	phage	gene-BSV9_gp214
gene-TX72_RS13780	277	274	67	111	26	26	19	19	host	gene-TX72_RS13780
gene-TX72_RS05685	536	483	44	88	35	9	10	6	host	gene-TX72_RS05685
gene-TX72_RS04050	1224	1082	143	244	85	62	33	30	host	tpiA
gene-TX72_RS00720	1859	1879	219	411	136	77	42	48	host	acpP
gene-BSV9_gp142	0	0	1109	2507	22311	10085	24532	38449	phage	uvsW
gene-TX72_RS11385	1625	1779	145	261	125	56	22	25	host	pds
gene-TX72_RS12555	4322	2375	2170	2906	1500	579	542	557	host	gene-TX72_RS12555
gene-TX72_RS00905	104	88	9	14	10	11	1	1	host	gene-TX72_RS00905
gene-TX72_RS14310	56	47	30	27	21	5	2	2	host	gene-TX72_RS14310
gene-TX72_RS09480	108	117	21	31	13	2	0	3	host	gene-TX72_RS09480
gene-TX72_RS03700	114	87	16	23	5	5	1	2	host	gene-TX72_RS03700
gene-TX72_RS03825	318	328	40	77	32	13	9	8	host	gene-TX72_RS03825
gene-TX72_RS11910	227	243	49	88	38	19	3	8	host	thiO
gene-TX72_RS01095	1018	930	88	172	74	38	15	25	host	gene-TX72_RS01095
gene-TX72_RS00535	215	179	38	46	25	6	4	6	host	gene-TX72_RS00535
gene-TX72_RS13385	720	392	31	38	17	15	1	5	host	gene-TX72_RS13385
gene-BSV9_gp161	0	0	6466	17869	28900	14398	12515	19807	phage	gene-BSV9_gp161
gene-TX72_RS04590	366	321	54	107	52	17	8	17	host	gene-TX72_RS04590
gene-TX72_RS05075	262	311	79	124	90	31	11	24	host	gene-TX72_RS05075_gene_pstS
gene-TX72_RS10505	556	856	75	99	52	22	8	13	host	rplQ
gene-TX72_RS04240	163	158	20	43	21	2	4	3	host	stpA
gene-TX72_RS14475	44	27	5	4	8	3	2	2	host	gene-TX72_RS14475
gene-BSV9_gp133	0	0	177	348	14545	7324	130116	192268	phage	23
gene-TX72_RS00285	1932	2210	164	280	109	47	24	23	host	rpmI
gene-TX72_RS12735	740	717	93	171	62	27	8	25	host	thrC
gene-TX72_RS04440	90	106	20	26	19	15	4	5	host	gene-TX72_RS04440
gene-TX72_RS07835	90	75	15	34	11	6	1	6	host	gene-TX72_RS07835
gene-TX72_RS09960	82	59	14	16	8	3	2	1	host	gene-TX72_RS09960
gene-BSV9_gp205	0	0	42342	99434	268381	147071	178649	223584	phage	gene-BSV9_gp205
gene-TX72_RS01075	50	33	9	8	3	3	0	0	host	folK
gene-TX72_RS07075	26	26	3	8	1	0	1	1	host	gene-TX72_RS07075
gene-TX72_RS03010	271	238	39	69	36	17	3	10	host	rlmN
gene-BSV9_gp199	0	0	1158	3090	7147	3787	9432	13931	phage	gene-BSV9_gp199
gene-TX72_RS10695	1196	1095	212	319	177	92	40	42	host	gene-TX72_RS10695
gene-BSV9_gp213	1	0	6944	17583	26298	15192	10584	16042	phage	gene-BSV9_gp213
gene-TX72_RS09525	258	298	42	83	30	26	3	7	host	gene-TX72_RS09525
gene-TX72_RS10915	19	21	0	6	2	1	0	1	host	gene-TX72_RS10915
gene-TX72_RS13375	147	147	13	17	9	3	1	2	host	gene-TX72_RS13375
gene-TX72_RS04975	124	141	16	28	18	6	0	0	host	menB
gene-TX72_RS05190	86	104	13	36	11	4	3	3	host	gene-TX72_RS05190
gene-TX72_RS11780	161	151	19	31	16	5413	5	6	host	gene-TX72_RS11780
gene-TX72_RS13905	74	47	15	20	6	4	1	2	host	gene-TX72_RS13905
gene-TX72_RS06835	61	53	12	9	5	5	1	3	host	gene-TX72_RS06835
gene-TX72_RS05015	278	281	33	62	25	11	4	11	host	gene-TX72_RS05015
gene-TX72_RS10440	1929	2217	276	433	291	116	40	71	host	rplX
gene-TX72_RS04210	260	259	30	49	15	23	9	6	host	gene-TX72_RS04210
gene-TX72_RS00970	256	231	46	85	31	20	10	9	host	gene-TX72_RS00970
gene-TX72_RS09230	248	208	25	54	17	12	6	7	host	gene-TX72_RS09230
gene-TX72_RS00410	337	368	56	72	36	22	12	12	host	gene-TX72_RS00410
gene-TX72_RS04695	425	408	54	79	37	11	9	11	host	gene-TX72_RS04695
gene-BSV9_gp73	273	372	44896	95028	81795	36933	8523	9254	phage	gene-BSV9_gp73
gene-TX72_RS07510	4973	4788	678	1008	503	236	146	201	host	hemE
gene-TX72_RS04255	81	68	16	35	7	3	2	1	host	gene-TX72_RS04255
gene-TX72_RS13425	470	316	190	246	120	44	33	42	host	gene-TX72_RS13425
gene-TX72_RS00770	72	76	12	25	7	4	2	3	host	gene-TX72_RS00770
gene-TX72_RS04470	429	422	52	92	45	22	12	7	host	crtH
gene-TX72_RS13070	241	240	76	114	42	35	14	16	host	gene-TX72_RS13070
gene-TX72_RS04145	123	157	24	40	23	8	6	6	host	gene-TX72_RS04145
gene-TX72_RS00700	108	98	16	19	15	5	3	3	host	gene-TX72_RS00700
gene-TX72_RS13640	39	49	9	15	10	5	2	1	host	gene-TX72_RS13640
gene-TX72_RS11730	728	746	88	141	63	34	19	19	host	gene-TX72_RS11730
gene-TX72_RS09370	37	42	17	18	15	9	3	6	host	coxB
gene-TX72_RS03400	507	567	75	122	67	35	12	10	host	gene-TX72_RS03400
gene-TX72_RS03845	477	516	53	121	44	20	3	14	host	leuB
gene-TX72_RS03620	500	538	65	110	51	15	9	9	host	crtE
gene-TX72_RS14805	6	5	12	12	12	6	4	4	host	gene-TX72_RS14805
gene-TX72_RS07185	91	72	19	27	11	5	4	2	host	gene-TX72_RS07185
gene-TX72_RS09025	107	100	18	35	9	3	4	0	host	gene-TX72_RS09025
gene-TX72_RS07980	147	169	19	48	13	15	5	8	host	gene-TX72_RS07980
gene-TX72_RS01250	487	476	54	94	41	24	4	6	host	gene-TX72_RS01250
gene-TX72_RS00280	1457	1665	193	294	133	67	20	23	host	rplT
gene-TX72_RS02980	2236	2501	192	298	96	67	27	36	host	rpsT
gene-TX72_RS01040	680	715	83	134	42	28	8	28	host	gene-TX72_RS01040
gene-BSV9_gp198	0	1	14962	35339	142639	66007	98447	139726	phage	gene-BSV9_gp198
gene-TX72_RS09105	2889	2846	355	629	334	138	116	115	host	hemL
gene-TX72_RS04960	1322	1155	136	252	88	87	25	33	host	gene-TX72_RS04960
gene-TX72_RS04260	219	194	19	47	14	8	1	2	host	gene-TX72_RS04260
gene-TX72_RS09565	577	508	76	105	38	27	14	12	host	gene-TX72_RS09565
gene-TX72_RS13710	11	10	3	7	5	1	0	2	host	gene-TX72_RS13710
gene-TX72_RS02745	32	34	3	6	2	0	0	2	host	gene-TX72_RS02745
gene-TX72_RS09510	556	610	45	77	32	19	13	15	host	gene-TX72_RS09510
gene-TX72_RS01345	1959	2007	260	340	140	93	48	50	host	psbH
gene-TX72_RS14485	18	26	6	10	3	2	1	0	host	gene-TX72_RS14485
gene-TX72_RS06130	503	661	73	149	48	34	12	14	host	gene-TX72_RS06130
gene-TX72_RS06770	65	54	10	20	12	5	3	11	host	gene-TX72_RS06770
gene-TX72_RS11015	449	424	74	112	46	22	11	12	host	gene-TX72_RS11015
gene-TX72_RS11290	572	519	72	140	44	31	16	22	host	gene-TX72_RS11290
gene-TX72_RS11795	9	9	1	2	2	0	0	0	host	gene-TX72_RS11795
gene-TX72_RS03200	1078	987	110	213	71	50	16	15	host	der
gene-TX72_RS05330	569	634	91	167	46	31	17	19	host	gene-TX72_RS05330
gene-TX72_RS01470	91	100	17	25	16	1	1	1	host	gene-TX72_RS01470
gene-TX72_RS07630	544	560	54	154	45	18	12	10	host	trpA
gene-TX72_RS08750	599	563	104	154	57	31	18	11	host	gene-TX72_RS08750
gene-TX72_RS09150	282	291	49	94	36	24	10	14	host	gene-TX72_RS09150
gene-TX72_RS06765	714	502	80	139	50	22	17	22	host	nth
gene-TX72_RS08930	954	1055	92	180	57	24	17	22	host	psb27
gene-BSV9_gp29	0	0	10048	28256	73874	46356	29613	37528	phage	gene-BSV9_gp29
gene-TX72_RS01155	979	1123	118	203	104	49	13	24	host	gene-TX72_RS01155
gene-TX72_RS12260	158	150	32	34	16	6	5	4	host	gene-TX72_RS12260_gene_speB
gene-TX72_RS11460	1164	1234	142	270	129	54	29	28	host	gene-TX72_RS11460
gene-TX72_RS12565	36	30	12	13	3	2	2	4	host	gene-TX72_RS12565
gene-TX72_RS05010	508	517	55	110	50	23	9	9	host	aroA
gene-TX72_RS01425	84	73	2	15	8	2	1	4	host	trmB
gene-TX72_RS04930	86	99	12	23	11	6	3	4	host	gene-TX72_RS04930
gene-TX72_RS06720	120	150	22	21	14	4	1	4	host	gene-TX72_RS06720
gene-TX72_RS04360	125	106	26	38	25	6	6	5	host	gltS
gene-TX72_RS05615	132	113	28	45	15	4	3	3	host	gene-TX72_RS05615
gene-TX72_RS14570	1173	1014	276	454	219	154	101	67	host	gene-TX72_RS14570
gene-TX72_RS11120	49	33	4	10	2	4	1	3	host	gene-TX72_RS11120
gene-TX72_RS10590	8	5	7	14	4	2	0	0	host	gene-TX72_RS10590
gene-TX72_RS09625	61	55	9	28	13	4	3	0	host	gene-TX72_RS09625
gene-TX72_RS07930	6	6	1	8	1	1	1	1	host	gene-TX72_RS07930
gene-TX72_RS00915	140	147	22	46	19	7	2	4	host	kdsB
gene-TX72_RS02305	230	214	17	27	14	4	3	4	host	gene-TX72_RS02305
gene-BSV9_gp180	0	0	7815	21822	37540	15525	4061	5666	phage	gene-BSV9_gp180
gene-TX72_RS10615	232	192	50	81	41	30	4	7	host	gene-TX72_RS10615
gene-TX72_RS10725	125	99	65	24	50	6	1	5	host	gene-TX72_RS10725
gene-TX72_RS01365	59	50	7	11	1	2	1	1	host	gene-TX72_RS01365
gene-TX72_RS09110	372	392	44	82	27	14	10	14	host	gene-TX72_RS09110
gene-TX72_RS09620	47	45	10	26	8	6	0	1	host	gene-TX72_RS09620
gene-TX72_RS11680	279	328	38	54	33	6	4	7	host	gene-TX72_RS11680
gene-TX72_RS11210	10337	10135	2987	5448	2496	1550	570	710	host	gene-TX72_RS11210
gene-TX72_RS11295	1323	1030	202	288	113	89	58	56	host	gene-TX72_RS11295
gene-TX72_RS06725	35	24	7	7	2	1	2	4	host	gene-TX72_RS06725
gene-TX72_RS03720	311	241	42	75	45	22	11	6	host	gene-TX72_RS03720
gene-TX72_RS04545	11	15	3	3	0	3	0	0	host	gene-TX72_RS04545
gene-TX72_RS02215	521	512	91	148	61	35	20	20	host	gene-TX72_RS02215
gene-TX72_RS09585	100	118	36	67	19	11	7	1	host	gene-TX72_RS09585
gene-TX72_RS10875	482	496	53	86	44	26	3	10	host	gene-TX72_RS10875
gene-TX72_RS03215	192	194	17	40	10	9	2	2	host	gene-TX72_RS03215
gene-TX72_RS02575	113	102	10	34	12	5	3	1	host	gene-TX72_RS02575
gene-TX72_RS14210	56	51	11	25	7	4	4	3	host	gene-TX72_RS14210
gene-TX72_RS04630	203	191	33	56	23	14	4	2	host	gene-TX72_RS04630
gene-BSV9_gp125	0	0	292	690	5016	2581	11041	17317	phage	gene-BSV9_gp125
gene-TX72_RS07175	73	57	7	14	13	2	3	8	host	gene-TX72_RS07175
