Geneid	15	60	180	300	420	Entity	Symbol	ClassThreshold	ClassMax	Variance
gene-SynWH7803_2007	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_2007	None	None	4.079761595666775
gene-SynWH7803_0635	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0635	None	None	68.41909808612003
gene-SynWH7803_0069	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0069	None	None	61.2215731839023
gene-SynWH7803_1473	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1473	None	None	7.514787408736845
gene-SynWH7803_0644	0.0	0.0	0.0	0.0	0.0	host	hemH	None	None	48.55616411638689
gene-SynWH7803_0789	0.0	0.0	0.0	0.0	0.0	host	gapA%2C gap1	None	None	8.738976627088281
gene-SynWH7803_1377	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1377	None	None	46.75466597628416
gene-SynWH7803_0942	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0942	None	None	16.920997502480656
gene-SynWH7803_2231	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_2231	None	None	48.700140378927856
gene-SynWH7803_1697	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1697	None	None	7.022817198519945
gene-SynWH7803_2410	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_2410	None	None	136.39362048326748
gene-SynWH7803_1332	0.0	0.0	0.0	0.0	0.0	host	devA	None	None	15.883289707207558
gene-SynWH7803_1928	0.0	0.0	0.0	0.0	0.0	host	hup	None	None	401.5585713741099
gene-SynWH7803_2325	0.0	0.0	0.0	0.0	0.0	host	prfB	None	None	29.84132801305057
gene-SynWH7803_0010	0.0	0.0	0.0	0.0	0.0	host	nusB	None	None	40.73237896574746
gene-SynWH7803_2019	0.0	0.0	0.0	0.0	0.0	host	atpF	None	None	541.6668373325151
gene-SynWH7803_2418	0.0	0.0	0.0	0.0	0.0	host	rplI	None	None	317.28553799246794
gene-SynWH7803_1561	0.0	0.0	0.0	0.0	0.0	host	zwf	None	None	8.709280551752839
gene-SynWH7803_0197	0.0	0.0	0.0	0.0	0.0	host	acpP	None	None	547.5136867691583
gene-SynWH7803_1800	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1800	None	None	140.7743770773416
gene-SynWH7803_1277	0.0	0.0	0.0	0.0	0.0	host	metH	None	None	26.94560441347385
gene-SynWH7803_1674	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1674	None	None	24.130215237200066
gene-SynWH7803_1182	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1182	None	None	53.079200743579925
gene-SynWH7803_1804	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1804	None	None	9.825102617884104
gene-SynWH7803_0836	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0836	None	None	12.172427227123624
gene-SynWH7803_1237	0.0	0.0	0.0	0.0	0.0	host	rpmB	None	None	715.1984602993527
gene-SynWH7803_1612	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1612	None	None	11.435759815260516
gene-SynWH7803_0571	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0571	None	None	12.41061648586489
gene-SynWH7803_0610	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0610	None	None	72.12351022076443
gene-SynWH7803_1865	0.0	0.0	0.0	0.0	0.0	host	nanE	None	None	63.25561679040265
gene-SynWH7803_0221	0.0	0.0	0.0	0.0	0.0	host	ho1	None	None	325.97493269565564
gene-SynWH7803_0716	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0716	None	None	32.05818854872096
gene-SynWH7803_0720	0.0	0.0	0.0	0.0	0.0	host	pyrC	None	None	102.13973445340403
gene-SynWH7803_0317	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0317	None	None	12.642310322669708
gene-SynWH7803_0969	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0969	None	None	15.302692345022717
gene-SynWH7803_0807	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0807	None	None	14.475263713025837
gene-SynWH7803_0099	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0099	None	None	0.8009209397317993
gene-SynWH7803_1660	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1660	None	None	1.8854314120249052
gene-SynWH7803_1926	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1926	None	None	292.1523391424051
gene-SynWH7803_1915	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1915	None	None	8.689494953726062
gene-SynWH7803_0354	0.0	0.0	0.0	0.0	0.0	host	cysD	None	None	37.98586081750196
gene-SynWH7803_2366	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_2366	None	None	3.9051621882652845
gene-SynWH7803_0851	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0851	None	None	6.2649686083891805
gene-SynWH7803_1448	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1448	None	None	143.64450795158166
gene-SynWH7803_1750	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1750	None	None	8.30115232839733
gene-SynWH7803_2255	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_2255	None	None	19.488658633755453
gene-SynWH7803_1456	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1456	None	None	11.360463324366965
gene-SynWH7803_2361	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_2361	None	None	2.7811025462447216
gene-SynWH7803_1154	0.0	0.0	0.0	0.0	0.0	host	proB	None	None	11.049933744107014
gene-SynWH7803_2306	0.0	0.0	0.0	0.0	0.0	host	chlM	None	None	12.381025813203587
gene-SynWH7803_1984	0.0	0.0	0.0	0.0	0.0	host	murD	None	None	17.163530842383583
gene-SynWH7803_2386	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_2386	None	None	2.8329945667496124
gene-SynWH7803_0078	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0078	None	None	70.25033420294824
gene-SynWH7803_0960	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0960	None	None	13.765486506247022
gene-SynWH7803_0076	0.0	0.0	0.0	0.0	0.0	host	mesJ	None	None	1.9887216383915312
gene-SynWH7803_2101	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_2101	None	None	59.205062590649526
gene-SynWH7803_2233	0.0	0.0	0.0	0.0	0.0	host	dnaJ	None	None	5.501517664685456
gene-SynWH7803_1280	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1280	None	None	19.130049219109093
gene-SynWH7803_0212	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0212	None	None	10.470831174280994
gene-SynWH7803_1764	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1764_gene_clpP	None	None	102.05637575899777
gene-SynWH7803_0907	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0907	None	None	4.672328278129682
gene-SynWH7803_1852	0.0	0.0	0.0	0.0	0.0	host	lgt	None	None	67.07464625105915
gene-SynWH7803_2161	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_2161	None	None	6.167277064697139
gene-SynWH7803_1707	0.0	0.0	0.0	0.0	0.0	host	cobL	None	None	1.9190651236087042
gene-SynWH7803_2259	0.0	0.0	0.0	0.0	0.0	host	devB	None	None	21.835200256307008
gene-SynWH7803_1538	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1538	None	None	17.29101269213398
gene-SynWH7803_1817	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1817	None	None	25.845689065674794
gene-SynWH7803_0497	0.0	0.0	0.0	0.0	0.0	host	cpeR	None	None	45.295889442355964
gene-SynWH7803_2129	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_2129	None	None	24.59643255871126
gene-SynWH7803_0226	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0226	None	None	4.468439685008781
gene-SynWH7803_2285	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_2285	None	None	130.72286975567513
gene-SynWH7803_2005	0.0	0.0	0.0	0.0	0.0	host	pepP	None	None	12.365096185297027
gene-SynWH7803_0237	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0237	None	None	8.775041647348289
gene-SynWH7803_0837	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0837	None	None	112.41758929822988
gene-SSBP1_gp11	0.0	0.0	0.0	0.0	0.0	phage	gene-SSBP1_gp11	early	late	7233.37345125062
gene-SSBP1_gp53	0.0	0.0	0.0	0.0	0.0	phage	gene-SSBP1_gp53	middle	late	3737.196914249451
gene-SynWH7803_0892	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0892	None	None	2.1691676358058722
gene-SynWH7803_0191	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0191	None	None	24.738164626878266
gene-SynWH7803_2522	0.0	0.0	0.0	0.0	0.0	host	mraY	None	None	42.641081087781885
gene-SynWH7803_0246	0.0	0.0	0.0	0.0	0.0	host	psbJ	None	None	779.7099081986353
gene-SynWH7803_0281	0.0	0.0	0.0	0.0	0.0	host	pyrE	None	None	4.815336522031174
gene-SynWH7803_0659	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0659	None	None	107.22465847380496
gene-SynWH7803_0686	0.0	0.0	0.0	0.0	0.0	host	ndhD	None	None	31.244612046709914
gene-SynWH7803_0895	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0895	None	None	5.537001233968147
gene-SynWH7803_0853	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0853	None	None	25.455777193973216
gene-SynWH7803_1892	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1892	None	None	10.335655702837967
gene-SynWH7803_0794	0.0	0.0	0.0	0.0	0.0	host	rbsK	None	None	6.562783699529893
gene-SynWH7803_1044	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1044	None	None	25.334714905423297
gene-SynWH7803_0438	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0438	None	None	9.133642257343626
gene-SynWH7803_0746	0.0	0.0	0.0	0.0	0.0	host	hisIE	None	None	10.47691980167251
gene-SynWH7803_2338	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_2338	None	None	9.698349207158003
gene-SynWH7803_2075	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_2075	None	None	10.123424508833567
gene-SynWH7803_1995	0.0	0.0	0.0	0.0	0.0	host	gpmI	None	None	20.20184364356022
gene-SynWH7803_2460	0.0	0.0	0.0	0.0	0.0	host	dps	None	None	87.08639977571944
gene-SynWH7803_2381	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_2381	None	None	38.8900562216236
gene-RNA_6	0.0	0.0	0.0	0.0	0.0	host	gene-RNA_6	None	None	17.283176815845177
gene-SynWH7803_2227	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_2227	None	None	6.256458280961716
gene-SynWH7803_0889	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0889	None	None	16.886739919626216
gene-SynWH7803_1189	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1189	None	None	35.69155074641491
gene-SynWH7803_2012	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_2012	None	None	7.066579129365282
gene-SynWH7803_2103	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_2103	None	None	8.254189567425152
gene-SynWH7803_1890	0.0	0.0	0.0	0.0	0.0	host	trxA	None	None	84.2615787572278
gene-SynWH7803_0050	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0050	None	None	51.14068017874697
gene-SynWH7803_0272	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0272	None	None	7.466514450951789
gene-SynWH7803_1946	0.0	0.0	0.0	0.0	0.0	host	tyrS	None	None	17.07595085916843
gene-SynWH7803_2387	0.0	0.0	0.0	0.0	0.0	host	glnAIII	None	None	11.094988960961253
gene-SynWH7803_2483	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_2483	None	None	1035.702880118759
gene-SynWH7803_0441	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0441	None	None	41.4246093555592
gene-SynWH7803_2332	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_2332	None	None	5.306354287768551
gene-SynWH7803_1117	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1117	None	None	6.950263702672571
gene-SynWH7803_1065	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1065	None	None	25.768559968820384
gene-SynWH7803_1861	0.0	0.0	0.0	0.0	0.0	host	fabG	None	None	38.570876870185174
gene-SynWH7803_0104	0.0	0.0	0.0	0.0	0.0	host	rfbD	None	None	6.5697056840579595
gene-SynWH7803_1531	0.0	0.0	0.0	0.0	0.0	host	uppS	None	None	16.29358677308807
gene-RNA_36	0.0	0.0	0.0	0.0	0.0	host	ffs	None	None	153.15064358404715
gene-SynWH7803_2222	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_2222	None	None	26.420261376706083
gene-SynWH7803_2025	0.0	0.0	0.0	0.0	0.0	host	apcE	None	None	134.333941068142
gene-SynWH7803_2302	0.0	0.0	0.0	0.0	0.0	host	cysC	None	None	19.125840520084918
gene-SynWH7803_2513	0.0	0.0	0.0	0.0	0.0	host	pstSI	None	None	5.266584134128406
gene-SynWH7803_0532	0.0	0.0	0.0	0.0	0.0	host	ctp	None	None	23.872449679436826
gene-SynWH7803_1567	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1567	None	None	5.31508051697168
gene-SynWH7803_2383	0.0	0.0	0.0	0.0	0.0	host	argJ	None	None	3.0796185764303456
gene-SynWH7803_0620	0.0	0.0	0.0	0.0	0.0	host	purA	None	None	74.05873517050111
gene-SynWH7803_2429	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_2429	None	None	17.914888240451344
gene-SynWH7803_1233	0.0	0.0	0.0	0.0	0.0	host	ugpA	None	None	28.427623738319603
gene-SynWH7803_1908	0.0	0.0	0.0	0.0	0.0	host	pnp	None	None	102.64950899597784
gene-SynWH7803_0915	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0915	None	None	4.875822953659121
gene-SynWH7803_2455	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_2455	None	None	55.95670039622096
gene-SynWH7803_0264	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0264	None	None	10.164853135014
gene-SynWH7803_0888	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0888	None	None	8.664014063673218
gene-SynWH7803_0290	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0290	None	None	11.278222257885583
gene-SynWH7803_1225	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1225	None	None	16.584494010652204
gene-SynWH7803_1026	0.0	0.0	0.0	0.0	0.0	host	glgA	None	None	23.469222149670383
gene-SynWH7803_2511	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_2511	None	None	56.199712866980015
gene-SynWH7803_0080	0.0	0.0	0.0	0.0	0.0	host	uvrB	None	None	3.9776994860305104
gene-SynWH7803_0416	0.0	0.0	0.0	0.0	0.0	host	secY	None	None	45.873657557559255
gene-SynWH7803_1622	0.0	0.0	0.0	0.0	0.0	host	dxr	None	None	24.408746429387012
gene-SynWH7803_1687	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1687	None	None	7.280037671245726
gene-SynWH7803_1832	0.0	0.0	0.0	0.0	0.0	host	map	None	None	78.2708636953455
gene-SynWH7803_1263	0.0	0.0	0.0	0.0	0.0	host	nifS	None	None	3.9891063695792557
gene-SynWH7803_0327	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0327	None	None	6.47858689864989
gene-SynWH7803_0577	0.0	0.0	0.0	0.0	0.0	host	deoC	None	None	40.00539906097193
gene-SynWH7803_2309	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_2309	None	None	23.041872039420145
gene-SSBP1_gp23	0.0	0.0	0.0	0.0	0.0	phage	gene-SSBP1_gp23	middle	late	10264.761426023984
gene-SynWH7803_0536	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0536	None	None	10.330172673445242
gene-SynWH7803_1756	0.0	0.0	0.0	0.0	0.0	host	ddl	None	None	9.299589330376367
gene-SynWH7803_0171	0.0	0.0	0.0	0.0	0.0	host	ssb	None	None	48.726355050343464
gene-SynWH7803_0094	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0094	None	None	87.68389642848946
gene-SynWH7803_1120	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1120	None	None	28.426108711674996
gene-SynWH7803_0025	0.0	0.0	0.0	0.0	0.0	host	engC	None	None	24.615853022498776
gene-SynWH7803_0528	0.0	0.0	0.0	0.0	0.0	host	minE	None	None	128.1977158774746
gene-SynWH7803_1139	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1139	None	None	6.569341651725447
gene-SynWH7803_0755	0.0	0.0	0.0	0.0	0.0	host	hemE	None	None	50.62752304407857
gene-SynWH7803_2106	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_2106	None	None	19.817786461886776
gene-RNA_27	0.0	0.0	0.0	0.0	0.0	host	gene-RNA_27	None	None	30.66116200622451
gene-SynWH7803_0624	0.0	0.0	0.0	0.0	0.0	host	ppa	None	None	44.47003019735683
gene-SynWH7803_1016	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1016	None	None	4.1534196288600915
gene-SynWH7803_1036	0.0	0.0	0.0	0.0	0.0	host	amiC	None	None	25.714408077922524
gene-SynWH7803_1408	0.0	0.0	0.0	0.0	0.0	host	metA	None	None	20.648304314624074
gene-SynWH7803_0157	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0157	None	None	14.552898719019195
gene-SynWH7803_2401	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_2401	None	None	9.654717873762934
gene-SynWH7803_1452	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1452	None	None	15.870541944556326
gene-SynWH7803_0591	0.0	0.0	0.0	0.0	0.0	host	rpsD	None	None	350.63889277714577
gene-SynWH7803_2372	0.0	0.0	0.0	0.0	0.0	host	rplJ	None	None	4400.22957059884
gene-SynWH7803_1298	0.0	0.0	0.0	0.0	0.0	host	glgC	None	None	159.68623670335668
gene-SynWH7803_1740	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1740	None	None	38.04702424977899
gene-SynWH7803_0148	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0148	None	None	28.128564374861206
gene-SynWH7803_1667	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1667	None	None	35.537198083733564
gene-SynWH7803_0217	0.0	0.0	0.0	0.0	0.0	host	icd	None	None	25.707832057187996
gene-SynWH7803_1264	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1264	None	None	3.537457292756207
gene-SynWH7803_2359	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_2359	None	None	5.560105190498235
gene-SynWH7803_0376	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0376	None	None	12.400866761106245
gene-SynWH7803_1438	0.0	0.0	0.0	0.0	0.0	host	chlH	None	None	43.26458619966591
gene-SynWH7803_2164	0.0	0.0	0.0	0.0	0.0	host	pmg	None	None	16.862824638808874
gene-SynWH7803_1827	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1827	None	None	40.23239230486966
gene-SynWH7803_0014	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0014	None	None	151.9952661659456
gene-RNA_9	0.0	0.0	0.0	0.0	0.0	host	gene-RNA_9	None	None	36.459071206371185
gene-SynWH7803_0499	0.0	0.0	0.0	0.0	0.0	host	cpeS	None	None	77.15763711861933
gene-SynWH7803_0229	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0229	None	None	10.606581173427278
gene-SynWH7803_2380	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_2380	None	None	27.049519240270346
gene-SynWH7803_0855	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0855	None	None	6.644820620713184
gene-SynWH7803_1884	0.0	0.0	0.0	0.0	0.0	host	ndhB	None	None	39.84452187808425
gene-SynWH7803_1439	0.0	0.0	0.0	0.0	0.0	host	dapB	None	None	27.655511201548062
gene-SynWH7803_0791	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0791	None	None	8.130117616913559
gene-SynWH7803_2533	0.0	0.0	0.0	0.0	0.0	host	thrC	None	None	39.66147704882711
gene-SynWH7803_1891	0.0	0.0	0.0	0.0	0.0	host	pspA	None	None	54.92080820677408
gene-SynWH7803_2362	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_2362	None	None	1.1571310270059136
gene-SynWH7803_2013	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_2013	None	None	38.590145888387255
gene-SynWH7803_2017	0.0	0.0	0.0	0.0	0.0	host	atpA	None	None	394.36154593055386
gene-SynWH7803_0118	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0118	None	None	8.79472401236926
gene-SynWH7803_0539	0.0	0.0	0.0	0.0	0.0	host	mutM	None	None	135.42689739170402
gene-SynWH7803_0800	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0800	None	None	48.12361973484715
gene-SynWH7803_2183	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_2183	None	None	43.91638414271644
gene-SynWH7803_0526	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0526	None	None	25.04846724085082
gene-SynWH7803_0568	0.0	0.0	0.0	0.0	0.0	host	engA	None	None	13.42594585598592
gene-SynWH7803_0420	0.0	0.0	0.0	0.0	0.0	host	rplF	None	None	427.86586365925695
gene-SynWH7803_2373	0.0	0.0	0.0	0.0	0.0	host	rplA	None	None	210.11382602813157
gene-SynWH7803_1573	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1573	None	None	9.824462300119892
gene-SynWH7803_0219	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0219	None	None	5.493253320940947
gene-SynWH7803_0322	0.0	0.0	0.0	0.0	0.0	host	dcd	None	None	32.91579620492602
gene-SynWH7803_1176	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1176	None	None	111.48534574363539
gene-SynWH7803_1223	0.0	0.0	0.0	0.0	0.0	host	dxs	None	None	83.01365071825072
gene-SynWH7803_1846	0.0	0.0	0.0	0.0	0.0	host	gmk	None	None	16.387841080310512
gene-SynWH7803_2452	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_2452	None	None	20.468408280058952
gene-SynWH7803_1680	0.0	0.0	0.0	0.0	0.0	host	lexA	None	None	18.821990290832314
gene-SynWH7803_1784	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1784	None	None	57.19582061130868
gene-SynWH7803_0425	0.0	0.0	0.0	0.0	0.0	host	rpsQ	None	None	824.4513423506518
gene-SynWH7803_2422	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_2422	None	None	6.824399200435153
gene-SynWH7803_1523	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1523	None	None	37.141180450048395
gene-SynWH7803_1329	0.0	0.0	0.0	0.0	0.0	host	rpsB	None	None	393.50810487924633
gene-SynWH7803_1689	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1689_gene_ftsH	None	None	70.12072190450263
gene-SynWH7803_0727	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0727	None	None	75.48068477548779
gene-SynWH7803_0070	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0070_gene_clpP	None	None	70.94426280805
gene-SynWH7803_2142	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_2142	None	None	2.8884609533461205
gene-SynWH7803_1557	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1557	None	None	72.09126519295525
gene-SynWH7803_0046	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0046	None	None	42.750970243466575
gene-SynWH7803_0214	0.0	0.0	0.0	0.0	0.0	host	glcE	None	None	3.302259240769859
gene-SynWH7803_0404	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0404	None	None	28.43905738130811
gene-SynWH7803_1447	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1447	None	None	67.57607637864508
gene-SynWH7803_0759	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0759	None	None	226.26704540926013
gene-SynWH7803_1007	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1007	None	None	14.568689123555842
gene-SynWH7803_1173	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1173	None	None	11.56607544958051
gene-SynWH7803_2331	0.0	0.0	0.0	0.0	0.0	host	hisC	None	None	6.667000091855239
gene-SynWH7803_0678	0.0	0.0	0.0	0.0	0.0	host	rbcL%2C cbbL	None	None	1361.2244991768982
gene-SynWH7803_2290	0.0	0.0	0.0	0.0	0.0	host	ndhI%2C frxB	None	None	116.79145172766286
gene-SynWH7803_1008	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1008	None	None	23.18083683067315
gene-SynWH7803_1187	0.0	0.0	0.0	0.0	0.0	host	chrA	None	None	1.6517271146886232
gene-SynWH7803_0176	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0176	None	None	61.972769843196154
gene-SynWH7803_1326	0.0	0.0	0.0	0.0	0.0	host	proA	None	None	0.11302563206225887
gene-SynWH7803_1009	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1009	None	None	15.001761296113266
gene-SynWH7803_1801	0.0	0.0	0.0	0.0	0.0	host	lepA	None	None	25.386074981261967
gene-SynWH7803_1822	0.0	0.0	0.0	0.0	0.0	host	oprB	None	None	24.230581656242595
gene-SynWH7803_2177	0.0	0.0	0.0	0.0	0.0	host	citT	None	None	7.900755193981859
gene-SynWH7803_1253	0.0	0.0	0.0	0.0	0.0	host	argC	None	None	20.87671186597271
gene-SynWH7803_1906	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1906	None	None	17.428227501432406
gene-SynWH7803_0143	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0143	None	None	10.380686162096007
gene-RNA_40	0.0	0.0	0.0	0.0	0.0	host	gene-RNA_40	None	None	92.52638719811252
gene-SynWH7803_1305	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1305	None	None	15.55326770336178
gene-SynWH7803_2066	0.0	0.0	0.0	0.0	0.0	host	rpiA%2C cbbI%2C ppi	None	None	28.539546682660585
gene-SynWH7803_0784	0.0	0.0	0.0	0.0	0.0	host	psbA	None	None	1583.0341881386355
gene-SynWH7803_0944	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_0944	None	None	10.887572608235933
gene-SynWH7803_2257	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_2257	None	None	230.68638703738884
gene-SynWH7803_2525	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_2525	None	None	14.016769836736392
gene-SSBP1_gp36	0.0	0.0	0.0	0.0	0.0	phage	gene-SSBP1_gp36	middle	late	4826.801486530832
gene-SynWH7803_1131	0.0	0.0	0.0	0.0	0.0	host	ilvD	None	None	44.368411258916296
gene-SynWH7803_1174	0.0	0.0	0.0	0.0	0.0	host	gene-SynWH7803_1174	None	None	23.992819273260874
