Geneid	40	90	140	190	Entity	Symbol	ClassThreshold	ClassMax	Variance
FKEOJE_02751					host	bepA	None	None	1.1661795644776132
FKEOJE_01956					host	FKEOJE_01956_gene_tonB	None	None	7.244174809016753
FKEOJE_00856					host	yhbQ	None	None	0.9734533958539948
FKEOJE_04029					host	ushA	None	None	0.20760981477774398
FKEOJE_00289					host	FKEOJE_00289_gene_cls	None	None	0.4257048945693801
FKEOJE_03370					host	FKEOJE_03370	None	None	0.15774108651696142
FKEOJE_00696					host	FKEOJE_00696	None	None	0.7059874636201511
FKEOJE_03984					host	crp	None	None	0.10830439168829287
FKEOJE_00204					host	FKEOJE_00204	None	None	0.5958537971237006
FKEOJE_03624					host	FKEOJE_03624	None	None	0.20283457767583923
FKEOJE_03936					host	FKEOJE_03936	None	None	0.64075167502221
FKEOJE_04020					host	fabI	None	None	2.032166739562862
FKEOJE_00430					host	FKEOJE_00430	None	None	0.3296546027626531
FKEOJE_01437					host	FKEOJE_01437	None	None	1.6211977724369258
FKEOJE_02171					host	FKEOJE_02171_gene_pepN	None	None	0.455552394915933
FKEOJE_03541					host	FKEOJE_03541	None	None	0.7232616022993749
FKEOJE_01118					host	FKEOJE_01118	None	None	1.8310652156675853
FKEOJE_03886					host	yaiO	None	None	0.8655070611156931
FKEOJE_02921					host	FKEOJE_02921	None	None	0.4442582495376583
FKEOJE_00526					host	btuB	None	None	1.5496589170046773
FKEOJE_03419					host	FKEOJE_03419	None	None	0.7753165035703852
FKEOJE_00231					host	FKEOJE_00231	None	None	1.1359718279897186
FKEOJE_02441					host	tic20a	None	None	0.6539119159275609
FKEOJE_02489					host	FKEOJE_02489	None	None	0.3781358005799771
FKEOJE_03773					host	FKEOJE_03773	None	None	1.06654537336931
FKEOJE_00162					host	FKEOJE_00162	None	None	0.5422992478757283
FKEOJE_03281					host	FKEOJE_03281	None	None	0.19162808666719602
FKEOJE_02678					host	FKEOJE_02678	None	None	0.3988560160481288
FKEOJE_02487					host	FKEOJE_02487	None	None	0.29472151254731976
FKEOJE_00369					host	FKEOJE_00369	None	None	0.27144893971808876
FKEOJE_00109					host	FKEOJE_00109	None	None	0.2170331337002227
FKEOJE_02480					host	rny	None	None	0.32304357690693675
FKEOJE_00929					host	FKEOJE_00929	None	None	0.3012639131209481
